,Country Code,Country Name,Year,Unit,Financing Code,Category,Spending
1741,HU,Hungary,2020,EUR_HAB,HF22,NPISH financing schemes,11.21
1742,HU,Hungary,2021,EUR_HAB,HF22,NPISH financing schemes,11.96
1743,HU,Hungary,2022,EUR_HAB,HF22,NPISH financing schemes,14.53
1744,IS,Iceland,2012,EUR_HAB,HF22,NPISH financing schemes,44.27
1745,IS,Iceland,2013,EUR_HAB,HF22,NPISH financing schemes,46.29
1746,IS,Iceland,2014,EUR_HAB,HF22,NPISH financing schemes,51.66
1747,IS,Iceland,2015,EUR_HAB,HF22,NPISH financing schemes,59.69
1748,IS,Iceland,2016,EUR_HAB,HF22,NPISH financing schemes,73.69
1749,IS,Iceland,2017,EUR_HAB,HF22,NPISH financing schemes,89.0
1750,IS,Iceland,2018,EUR_HAB,HF22,NPISH financing schemes,88.83
1751,IS,Iceland,2019,EUR_HAB,HF22,NPISH financing schemes,86.89
1752,IS,Iceland,2020,EUR_HAB,HF22,NPISH financing schemes,84.13
1753,IS,Iceland,2021,EUR_HAB,HF22,NPISH financing schemes,95.25
1754,IS,Iceland,2022,EUR_HAB,HF22,NPISH financing schemes,106.76
1755,IS,Iceland,2023,EUR_HAB,HF22,NPISH financing schemes,110.95
1756,IT,Italy,2012,EUR_HAB,HF22,NPISH financing schemes,2.76
1757,IT,Italy,2013,EUR_HAB,HF22,NPISH financing schemes,3.1
1758,IT,Italy,2014,EUR_HAB,HF22,NPISH financing schemes,3.42
1759,IT,Italy,2015,EUR_HAB,HF22,NPISH financing schemes,3.7
1760,IT,Italy,2016,EUR_HAB,HF22,NPISH financing schemes,3.69
1761,IT,Italy,2017,EUR_HAB,HF22,NPISH financing schemes,4.38
1762,IT,Italy,2018,EUR_HAB,HF22,NPISH financing schemes,5.44
1763,IT,Italy,2019,EUR_HAB,HF22,NPISH financing schemes,6.03
1764,IT,Italy,2020,EUR_HAB,HF22,NPISH financing schemes,5.96
1765,IT,Italy,2021,EUR_HAB,HF22,NPISH financing schemes,6.76
1766,IT,Italy,2022,EUR_HAB,HF22,NPISH financing schemes,7.1
1767,IT,Italy,2023,EUR_HAB,HF22,NPISH financing schemes,7.54
1768,LI,Liechtenstein,2013,EUR_HAB,HF22,NPISH financing schemes,21.04
1769,LI,Liechtenstein,2014,EUR_HAB,HF22,NPISH financing schemes,17.69
1770,LI,Liechtenstein,2015,EUR_HAB,HF22,NPISH financing schemes,19.24
1771,LI,Liechtenstein,2016,EUR_HAB,HF22,NPISH financing schemes,21.21
1772,LI,Liechtenstein,2017,EUR_HAB,HF22,NPISH financing schemes,22.72
1773,LI,Liechtenstein,2018,EUR_HAB,HF22,NPISH financing schemes,24.57
1774,LI,Liechtenstein,2019,EUR_HAB,HF22,NPISH financing schemes,23.94
1775,LI,Liechtenstein,2020,EUR_HAB,HF22,NPISH financing schemes,19.65
1776,LI,Liechtenstein,2021,EUR_HAB,HF22,NPISH financing schemes,18.31
1777,LI,Liechtenstein,2022,EUR_HAB,HF22,NPISH financing schemes,22.66
1778,LT,Lithuania,2012,EUR_HAB,HF22,NPISH financing schemes,0.03
1779,LT,Lithuania,2013,EUR_HAB,HF22,NPISH financing schemes,0.04
1780,LT,Lithuania,2014,EUR_HAB,HF22,NPISH financing schemes,0.04
1781,LT,Lithuania,2015,EUR_HAB,HF22,NPISH financing schemes,0.05
1782,LT,Lithuania,2016,EUR_HAB,HF22,NPISH financing schemes,0.05
1783,LT,Lithuania,2017,EUR_HAB,HF22,NPISH financing schemes,0.06
1784,LT,Lithuania,2018,EUR_HAB,HF22,NPISH financing schemes,0.06
1785,LT,Lithuania,2019,EUR_HAB,HF22,NPISH financing schemes,0.07
1786,LT,Lithuania,2020,EUR_HAB,HF22,NPISH financing schemes,0.04
1787,LT,Lithuania,2021,EUR_HAB,HF22,NPISH financing schemes,0.1
1788,LT,Lithuania,2022,EUR_HAB,HF22,NPISH financing schemes,0.17
1789,LU,Luxembourg,2012,EUR_HAB,HF22,NPISH financing schemes,41.03
1790,LU,Luxembourg,2013,EUR_HAB,HF22,NPISH financing schemes,41.89
1791,LU,Luxembourg,2014,EUR_HAB,HF22,NPISH financing schemes,44.45
1792,LU,Luxembourg,2015,EUR_HAB,HF22,NPISH financing schemes,46.65
1793,LU,Luxembourg,2016,EUR_HAB,HF22,NPISH financing schemes,45.9
1794,LU,Luxembourg,2017,EUR_HAB,HF22,NPISH financing schemes,47.07
1795,LU,Luxembourg,2018,EUR_HAB,HF22,NPISH financing schemes,50.24
1796,LU,Luxembourg,2019,EUR_HAB,HF22,NPISH financing schemes,55.8
1797,LU,Luxembourg,2020,EUR_HAB,HF22,NPISH financing schemes,57.67
1798,LU,Luxembourg,2021,EUR_HAB,HF22,NPISH financing schemes,61.06
1799,LU,Luxembourg,2022,EUR_HAB,HF22,NPISH financing schemes,69.44
1800,LU,Luxembourg,2023,EUR_HAB,HF22,NPISH financing schemes,88.91
1801,LV,Latvia,2013,EUR_HAB,HF22,NPISH financing schemes,1.11
1802,LV,Latvia,2014,EUR_HAB,HF22,NPISH financing schemes,2.2
1803,LV,Latvia,2015,EUR_HAB,HF22,NPISH financing schemes,0.58
1804,LV,Latvia,2016,EUR_HAB,HF22,NPISH financing schemes,1.41
1805,LV,Latvia,2017,EUR_HAB,HF22,NPISH financing schemes,2.18
1806,LV,Latvia,2018,EUR_HAB,HF22,NPISH financing schemes,1.68
1807,LV,Latvia,2019,EUR_HAB,HF22,NPISH financing schemes,1.29
1808,LV,Latvia,2020,EUR_HAB,HF22,NPISH financing schemes,2.49
1809,LV,Latvia,2021,EUR_HAB,HF22,NPISH financing schemes,0.17
1810,LV,Latvia,2022,EUR_HAB,HF22,NPISH financing schemes,2.05
1811,MD,Moldova,2022,EUR_HAB,HF22,NPISH financing schemes,5.79
1812,MT,Malta,2018,EUR_HAB,HF22,NPISH financing schemes,0.0
1813,MT,Malta,2020,EUR_HAB,HF22,NPISH financing schemes,0.0
1814,MT,Malta,2021,EUR_HAB,HF22,NPISH financing schemes,0.0
1815,MT,Malta,2022,EUR_HAB,HF22,NPISH financing schemes,0.0
1816,NL,Netherlands,2012,EUR_HAB,HF22,NPISH financing schemes,0.0
1817,NL,Netherlands,2013,EUR_HAB,HF22,NPISH financing schemes,0.0
1818,NL,Netherlands,2014,EUR_HAB,HF22,NPISH financing schemes,0.0
1819,NL,Netherlands,2015,EUR_HAB,HF22,NPISH financing schemes,0.0
1820,NL,Netherlands,2016,EUR_HAB,HF22,NPISH financing schemes,0.0
1821,NL,Netherlands,2017,EUR_HAB,HF22,NPISH financing schemes,0.0
1822,NL,Netherlands,2018,EUR_HAB,HF22,NPISH financing schemes,0.0
1823,NL,Netherlands,2019,EUR_HAB,HF22,NPISH financing schemes,0.0
1824,NO,Norway,2016,EUR_HAB,HF22,NPISH financing schemes,0.0
1825,NO,Norway,2017,EUR_HAB,HF22,NPISH financing schemes,0.0
1826,NO,Norway,2018,EUR_HAB,HF22,NPISH financing schemes,0.0
1827,NO,Norway,2019,EUR_HAB,HF22,NPISH financing schemes,0.0
1828,NO,Norway,2020,EUR_HAB,HF22,NPISH financing schemes,0.0
1829,NO,Norway,2021,EUR_HAB,HF22,NPISH financing schemes,0.0
1830,NO,Norway,2022,EUR_HAB,HF22,NPISH financing schemes,0.0
1831,PL,Poland,2013,EUR_HAB,HF22,NPISH financing schemes,7.31
1832,PL,Poland,2014,EUR_HAB,HF22,NPISH financing schemes,7.11
1833,PL,Poland,2015,EUR_HAB,HF22,NPISH financing schemes,7.55
1834,PL,Poland,2016,EUR_HAB,HF22,NPISH financing schemes,6.57
1835,PL,Poland,2017,EUR_HAB,HF22,NPISH financing schemes,8.89
1836,PL,Poland,2018,EUR_HAB,HF22,NPISH financing schemes,9.64
1837,PL,Poland,2019,EUR_HAB,HF22,NPISH financing schemes,10.07
1838,PL,Poland,2020,EUR_HAB,HF22,NPISH financing schemes,13.33
1839,PL,Poland,2021,EUR_HAB,HF22,NPISH financing schemes,13.4
1840,PL,Poland,2022,EUR_HAB,HF22,NPISH financing schemes,16.25
1841,PL,Poland,2023,EUR_HAB,HF22,NPISH financing schemes,20.51
1842,PT,Portugal,2012,EUR_HAB,HF22,NPISH financing schemes,1.29
1843,PT,Portugal,2013,EUR_HAB,HF22,NPISH financing schemes,1.52
1844,PT,Portugal,2014,EUR_HAB,HF22,NPISH financing schemes,1.34
1845,PT,Portugal,2015,EUR_HAB,HF22,NPISH financing schemes,1.58
1846,PT,Portugal,2016,EUR_HAB,HF22,NPISH financing schemes,1.75
1847,PT,Portugal,2017,EUR_HAB,HF22,NPISH financing schemes,1.7
1848,PT,Portugal,2018,EUR_HAB,HF22,NPISH financing schemes,1.61
1849,PT,Portugal,2019,EUR_HAB,HF22,NPISH financing schemes,1.84
1850,PT,Portugal,2020,EUR_HAB,HF22,NPISH financing schemes,2.05
1851,PT,Portugal,2021,EUR_HAB,HF22,NPISH financing schemes,2.34
1852,PT,Portugal,2022,EUR_HAB,HF22,NPISH financing schemes,2.02
1853,PT,Portugal,2023,EUR_HAB,HF22,NPISH financing schemes,2.01
1854,RO,Romania,2012,EUR_HAB,HF22,NPISH financing schemes,1.05
1855,RO,Romania,2013,EUR_HAB,HF22,NPISH financing schemes,0.82
1856,RO,Romania,2014,EUR_HAB,HF22,NPISH financing schemes,1.31
1857,RO,Romania,2015,EUR_HAB,HF22,NPISH financing schemes,1.42
1858,RO,Romania,2016,EUR_HAB,HF22,NPISH financing schemes,1.62
1859,RO,Romania,2017,EUR_HAB,HF22,NPISH financing schemes,1.04
1860,RO,Romania,2018,EUR_HAB,HF22,NPISH financing schemes,1.01
1861,RO,Romania,2019,EUR_HAB,HF22,NPISH financing schemes,1.05
1862,RO,Romania,2020,EUR_HAB,HF22,NPISH financing schemes,1.07
1863,RO,Romania,2021,EUR_HAB,HF22,NPISH financing schemes,1.4
1864,RO,Romania,2022,EUR_HAB,HF22,NPISH financing schemes,1.33
1865,SE,Sweden,2012,EUR_HAB,HF22,NPISH financing schemes,2.12
1866,SE,Sweden,2013,EUR_HAB,HF22,NPISH financing schemes,2.85
1867,SE,Sweden,2014,EUR_HAB,HF22,NPISH financing schemes,3.99
1868,SE,Sweden,2015,EUR_HAB,HF22,NPISH financing schemes,3.51
1869,SE,Sweden,2016,EUR_HAB,HF22,NPISH financing schemes,3.69
1870,SE,Sweden,2017,EUR_HAB,HF22,NPISH financing schemes,3.22
1871,SE,Sweden,2018,EUR_HAB,HF22,NPISH financing schemes,3.41
1872,SE,Sweden,2019,EUR_HAB,HF22,NPISH financing schemes,3.37
1873,SE,Sweden,2020,EUR_HAB,HF22,NPISH financing schemes,2.8
1874,SE,Sweden,2021,EUR_HAB,HF22,NPISH financing schemes,2.6
1875,SE,Sweden,2022,EUR_HAB,HF22,NPISH financing schemes,2.72
1876,SE,Sweden,2023,EUR_HAB,HF22,NPISH financing schemes,2.65
1877,SI,Slovenia,2014,EUR_HAB,HF22,NPISH financing schemes,1.31
1878,SI,Slovenia,2015,EUR_HAB,HF22,NPISH financing schemes,1.79
1879,SI,Slovenia,2016,EUR_HAB,HF22,NPISH financing schemes,1.88
1880,SI,Slovenia,2017,EUR_HAB,HF22,NPISH financing schemes,1.8
1881,SI,Slovenia,2018,EUR_HAB,HF22,NPISH financing schemes,1.86
1882,SI,Slovenia,2019,EUR_HAB,HF22,NPISH financing schemes,1.87
1883,SI,Slovenia,2020,EUR_HAB,HF22,NPISH financing schemes,1.89
1884,SI,Slovenia,2021,EUR_HAB,HF22,NPISH financing schemes,2.89
1885,SI,Slovenia,2022,EUR_HAB,HF22,NPISH financing schemes,2.87
1886,SI,Slovenia,2023,EUR_HAB,HF22,NPISH financing schemes,3.14
1887,SK,Slovakia,2012,EUR_HAB,HF22,NPISH financing schemes,15.71
1888,SK,Slovakia,2013,EUR_HAB,HF22,NPISH financing schemes,15.11
1889,SK,Slovakia,2014,EUR_HAB,HF22,NPISH financing schemes,13.16
1890,SK,Slovakia,2015,EUR_HAB,HF22,NPISH financing schemes,15.47
1891,SK,Slovakia,2016,EUR_HAB,HF22,NPISH financing schemes,8.7
1892,SK,Slovakia,2017,EUR_HAB,HF22,NPISH financing schemes,9.79
1893,SK,Slovakia,2018,EUR_HAB,HF22,NPISH financing schemes,8.5
1894,SK,Slovakia,2019,EUR_HAB,HF22,NPISH financing schemes,10.2
1895,SK,Slovakia,2020,EUR_HAB,HF22,NPISH financing schemes,9.48
1896,SK,Slovakia,2021,EUR_HAB,HF22,NPISH financing schemes,9.46
1897,SK,Slovakia,2022,EUR_HAB,HF22,NPISH financing schemes,10.9
1898,UK,United Kingdom,2013,EUR_HAB,HF22,NPISH financing schemes,51.27
1899,UK,United Kingdom,2014,EUR_HAB,HF22,NPISH financing schemes,54.92
1900,UK,United Kingdom,2015,EUR_HAB,HF22,NPISH financing schemes,68.08
1901,UK,United Kingdom,2016,EUR_HAB,HF22,NPISH financing schemes,66.84
1902,UK,United Kingdom,2017,EUR_HAB,HF22,NPISH financing schemes,71.06
1903,UK,United Kingdom,2018,EUR_HAB,HF22,NPISH financing schemes,80.75
1904,UK,United Kingdom,2019,EUR_HAB,HF22,NPISH financing schemes,92.14
1905,AT,Austria,2012,EUR_HAB,HF23,Enterprise financing schemes,6.06
1906,AT,Austria,2013,EUR_HAB,HF23,Enterprise financing schemes,6.88
1907,AT,Austria,2014,EUR_HAB,HF23,Enterprise financing schemes,7.44
1908,AT,Austria,2015,EUR_HAB,HF23,Enterprise financing schemes,8.45
1909,AT,Austria,2016,EUR_HAB,HF23,Enterprise financing schemes,9.01
1910,AT,Austria,2017,EUR_HAB,HF23,Enterprise financing schemes,9.62
1911,AT,Austria,2018,EUR_HAB,HF23,Enterprise financing schemes,9.69
1912,AT,Austria,2019,EUR_HAB,HF23,Enterprise financing schemes,10.39
1913,AT,Austria,2020,EUR_HAB,HF23,Enterprise financing schemes,9.76
1914,AT,Austria,2021,EUR_HAB,HF23,Enterprise financing schemes,11.81
1915,AT,Austria,2022,EUR_HAB,HF23,Enterprise financing schemes,13.34
1916,BA,Bosnia and Herzegovina,2013,EUR_HAB,HF23,Enterprise financing schemes,0.06
1917,BA,Bosnia and Herzegovina,2014,EUR_HAB,HF23,Enterprise financing schemes,0.07
1918,BA,Bosnia and Herzegovina,2015,EUR_HAB,HF23,Enterprise financing schemes,0.08
1919,BA,Bosnia and Herzegovina,2016,EUR_HAB,HF23,Enterprise financing schemes,0.04
1920,BA,Bosnia and Herzegovina,2017,EUR_HAB,HF23,Enterprise financing schemes,0.07
1921,BA,Bosnia and Herzegovina,2018,EUR_HAB,HF23,Enterprise financing schemes,0.09
1922,BA,Bosnia and Herzegovina,2022,EUR_HAB,HF23,Enterprise financing schemes,0.13
1923,BG,Bulgaria,2012,EUR_HAB,HF23,Enterprise financing schemes,1.57
1924,BG,Bulgaria,2013,EUR_HAB,HF23,Enterprise financing schemes,1.78
1925,BG,Bulgaria,2014,EUR_HAB,HF23,Enterprise financing schemes,1.9
1926,BG,Bulgaria,2015,EUR_HAB,HF23,Enterprise financing schemes,1.54
1927,BG,Bulgaria,2016,EUR_HAB,HF23,Enterprise financing schemes,1.75
1928,BG,Bulgaria,2017,EUR_HAB,HF23,Enterprise financing schemes,1.89
1929,BG,Bulgaria,2018,EUR_HAB,HF23,Enterprise financing schemes,2.07
1930,BG,Bulgaria,2019,EUR_HAB,HF23,Enterprise financing schemes,1.89
1931,BG,Bulgaria,2020,EUR_HAB,HF23,Enterprise financing schemes,2.03
1932,BG,Bulgaria,2021,EUR_HAB,HF23,Enterprise financing schemes,2.21
1933,BG,Bulgaria,2022,EUR_HAB,HF23,Enterprise financing schemes,1.96
1934,CH,Switzerland,2012,EUR_HAB,HF23,Enterprise financing schemes,58.83
1935,CH,Switzerland,2013,EUR_HAB,HF23,Enterprise financing schemes,75.3
1936,CH,Switzerland,2014,EUR_HAB,HF23,Enterprise financing schemes,73.59
1937,CH,Switzerland,2015,EUR_HAB,HF23,Enterprise financing schemes,88.9
1938,CH,Switzerland,2016,EUR_HAB,HF23,Enterprise financing schemes,81.39
1939,CH,Switzerland,2017,EUR_HAB,HF23,Enterprise financing schemes,80.57
1940,CH,Switzerland,2018,EUR_HAB,HF23,Enterprise financing schemes,91.41
1941,CH,Switzerland,2019,EUR_HAB,HF23,Enterprise financing schemes,94.09
1942,CH,Switzerland,2020,EUR_HAB,HF23,Enterprise financing schemes,134.51
1943,CH,Switzerland,2021,EUR_HAB,HF23,Enterprise financing schemes,115.5
1944,CH,Switzerland,2022,EUR_HAB,HF23,Enterprise financing schemes,142.56
1945,CY,Cyprus,2012,EUR_HAB,HF23,Enterprise financing schemes,0.0
1946,CY,Cyprus,2013,EUR_HAB,HF23,Enterprise financing schemes,0.0
1947,CY,Cyprus,2014,EUR_HAB,HF23,Enterprise financing schemes,0.0
1948,CY,Cyprus,2015,EUR_HAB,HF23,Enterprise financing schemes,0.0
1949,CY,Cyprus,2016,EUR_HAB,HF23,Enterprise financing schemes,0.0
1950,CY,Cyprus,2017,EUR_HAB,HF23,Enterprise financing schemes,0.0
1951,CY,Cyprus,2018,EUR_HAB,HF23,Enterprise financing schemes,0.0
1952,CY,Cyprus,2019,EUR_HAB,HF23,Enterprise financing schemes,0.0
1953,CY,Cyprus,2020,EUR_HAB,HF23,Enterprise financing schemes,0.0
1954,CY,Cyprus,2021,EUR_HAB,HF23,Enterprise financing schemes,0.0
1955,CY,Cyprus,2022,EUR_HAB,HF23,Enterprise financing schemes,0.0
1956,CZ,Czechia,2012,EUR_HAB,HF23,Enterprise financing schemes,3.3
1957,CZ,Czechia,2013,EUR_HAB,HF23,Enterprise financing schemes,3.66
1958,CZ,Czechia,2014,EUR_HAB,HF23,Enterprise financing schemes,8.19
1959,CZ,Czechia,2015,EUR_HAB,HF23,Enterprise financing schemes,3.18
1960,CZ,Czechia,2016,EUR_HAB,HF23,Enterprise financing schemes,4.41
1961,CZ,Czechia,2017,EUR_HAB,HF23,Enterprise financing schemes,6.34
1962,CZ,Czechia,2018,EUR_HAB,HF23,Enterprise financing schemes,4.39
1963,CZ,Czechia,2019,EUR_HAB,HF23,Enterprise financing schemes,4.57
1964,CZ,Czechia,2020,EUR_HAB,HF23,Enterprise financing schemes,4.75
1965,CZ,Czechia,2021,EUR_HAB,HF23,Enterprise financing schemes,8.65
1966,CZ,Czechia,2022,EUR_HAB,HF23,Enterprise financing schemes,7.71
1967,CZ,Czechia,2023,EUR_HAB,HF23,Enterprise financing schemes,8.47
1968,DE,Germany,2012,EUR_HAB,HF23,Enterprise financing schemes,15.77
1969,DE,Germany,2013,EUR_HAB,HF23,Enterprise financing schemes,16.34
1970,DE,Germany,2014,EUR_HAB,HF23,Enterprise financing schemes,16.99
1971,DE,Germany,2015,EUR_HAB,HF23,Enterprise financing schemes,17.59
1972,DE,Germany,2016,EUR_HAB,HF23,Enterprise financing schemes,18.18
1973,DE,Germany,2017,EUR_HAB,HF23,Enterprise financing schemes,19.6
1974,DE,Germany,2018,EUR_HAB,HF23,Enterprise financing schemes,21.05
1975,DE,Germany,2019,EUR_HAB,HF23,Enterprise financing schemes,22.36
1976,DE,Germany,2020,EUR_HAB,HF23,Enterprise financing schemes,23.2
1977,DE,Germany,2021,EUR_HAB,HF23,Enterprise financing schemes,24.15
1978,DE,Germany,2022,EUR_HAB,HF23,Enterprise financing schemes,25.43
1979,EE,Estonia,2012,EUR_HAB,HF23,Enterprise financing schemes,11.82
1980,EE,Estonia,2013,EUR_HAB,HF23,Enterprise financing schemes,12.74
1981,EE,Estonia,2014,EUR_HAB,HF23,Enterprise financing schemes,13.16
1982,EE,Estonia,2015,EUR_HAB,HF23,Enterprise financing schemes,12.58
1983,EE,Estonia,2016,EUR_HAB,HF23,Enterprise financing schemes,14.08
1984,EE,Estonia,2017,EUR_HAB,HF23,Enterprise financing schemes,14.81
1985,EE,Estonia,2018,EUR_HAB,HF23,Enterprise financing schemes,16.99
1986,EE,Estonia,2019,EUR_HAB,HF23,Enterprise financing schemes,16.33
1987,EE,Estonia,2020,EUR_HAB,HF23,Enterprise financing schemes,16.77
1988,EE,Estonia,2021,EUR_HAB,HF23,Enterprise financing schemes,20.34
1989,EE,Estonia,2022,EUR_HAB,HF23,Enterprise financing schemes,19.98
1990,EE,Estonia,2023,EUR_HAB,HF23,Enterprise financing schemes,21.63
1991,EL,Greece,2012,EUR_HAB,HF23,Enterprise financing schemes,0.32
1992,EL,Greece,2013,EUR_HAB,HF23,Enterprise financing schemes,0.32
1993,EL,Greece,2014,EUR_HAB,HF23,Enterprise financing schemes,0.3
1994,EL,Greece,2015,EUR_HAB,HF23,Enterprise financing schemes,1.66
1995,EL,Greece,2016,EUR_HAB,HF23,Enterprise financing schemes,1.86
1996,EL,Greece,2017,EUR_HAB,HF23,Enterprise financing schemes,2.08
1997,EL,Greece,2018,EUR_HAB,HF23,Enterprise financing schemes,2.09
1998,EL,Greece,2019,EUR_HAB,HF23,Enterprise financing schemes,2.09
1999,EL,Greece,2020,EUR_HAB,HF23,Enterprise financing schemes,2.09
2000,EL,Greece,2021,EUR_HAB,HF23,Enterprise financing schemes,2.12
2001,EL,Greece,2022,EUR_HAB,HF23,Enterprise financing schemes,2.09
2002,FI,Finland,2012,EUR_HAB,HF23,Enterprise financing schemes,78.21
2003,FI,Finland,2013,EUR_HAB,HF23,Enterprise financing schemes,81.43
2004,FI,Finland,2014,EUR_HAB,HF23,Enterprise financing schemes,82.67
2005,FI,Finland,2015,EUR_HAB,HF23,Enterprise financing schemes,86.21
2006,FI,Finland,2016,EUR_HAB,HF23,Enterprise financing schemes,83.61
2007,FI,Finland,2017,EUR_HAB,HF23,Enterprise financing schemes,84.57
2008,FI,Finland,2018,EUR_HAB,HF23,Enterprise financing schemes,88.02
2009,FI,Finland,2019,EUR_HAB,HF23,Enterprise financing schemes,91.42
2010,FI,Finland,2020,EUR_HAB,HF23,Enterprise financing schemes,92.37
2011,FI,Finland,2021,EUR_HAB,HF23,Enterprise financing schemes,91.54
2012,FI,Finland,2022,EUR_HAB,HF23,Enterprise financing schemes,94.22
2013,FR,France,2012,EUR_HAB,HF23,Enterprise financing schemes,23.01
2014,FR,France,2013,EUR_HAB,HF23,Enterprise financing schemes,23.53
2015,FR,France,2014,EUR_HAB,HF23,Enterprise financing schemes,23.78
2016,FR,France,2015,EUR_HAB,HF23,Enterprise financing schemes,23.81
2017,FR,France,2016,EUR_HAB,HF23,Enterprise financing schemes,23.93
2018,FR,France,2017,EUR_HAB,HF23,Enterprise financing schemes,24.64
2019,FR,France,2018,EUR_HAB,HF23,Enterprise financing schemes,24.98
2020,FR,France,2019,EUR_HAB,HF23,Enterprise financing schemes,25.33
2021,FR,France,2020,EUR_HAB,HF23,Enterprise financing schemes,24.99
2022,FR,France,2021,EUR_HAB,HF23,Enterprise financing schemes,25.83
2023,FR,France,2022,EUR_HAB,HF23,Enterprise financing schemes,26.46
2024,HR,Croatia,2013,EUR_HAB,HF23,Enterprise financing schemes,0.0
2025,HR,Croatia,2014,EUR_HAB,HF23,Enterprise financing schemes,0.09
2026,HR,Croatia,2015,EUR_HAB,HF23,Enterprise financing schemes,0.11
2027,HR,Croatia,2016,EUR_HAB,HF23,Enterprise financing schemes,0.1
2028,HR,Croatia,2017,EUR_HAB,HF23,Enterprise financing schemes,0.12
2029,HR,Croatia,2018,EUR_HAB,HF23,Enterprise financing schemes,0.11
2030,HR,Croatia,2019,EUR_HAB,HF23,Enterprise financing schemes,0.13
2031,HR,Croatia,2020,EUR_HAB,HF23,Enterprise financing schemes,0.06
2032,HR,Croatia,2021,EUR_HAB,HF23,Enterprise financing schemes,0.09
2033,HR,Croatia,2022,EUR_HAB,HF23,Enterprise financing schemes,0.04
2034,HU,Hungary,2012,EUR_HAB,HF23,Enterprise financing schemes,5.1
2035,HU,Hungary,2013,EUR_HAB,HF23,Enterprise financing schemes,4.9
2036,HU,Hungary,2014,EUR_HAB,HF23,Enterprise financing schemes,4.67
2037,HU,Hungary,2015,EUR_HAB,HF23,Enterprise financing schemes,5.13
2038,HU,Hungary,2016,EUR_HAB,HF23,Enterprise financing schemes,5.22
2039,HU,Hungary,2017,EUR_HAB,HF23,Enterprise financing schemes,5.17
2040,HU,Hungary,2018,EUR_HAB,HF23,Enterprise financing schemes,5.22
2041,HU,Hungary,2019,EUR_HAB,HF23,Enterprise financing schemes,5.25
2042,HU,Hungary,2020,EUR_HAB,HF23,Enterprise financing schemes,4.57
2043,HU,Hungary,2021,EUR_HAB,HF23,Enterprise financing schemes,4.54
2044,HU,Hungary,2022,EUR_HAB,HF23,Enterprise financing schemes,4.27
2045,IE,Ireland,2012,EUR_HAB,HF23,Enterprise financing schemes,81.33
2046,IE,Ireland,2013,EUR_HAB,HF23,Enterprise financing schemes,82.56
2047,IE,Ireland,2014,EUR_HAB,HF23,Enterprise financing schemes,82.18
2048,IE,Ireland,2015,EUR_HAB,HF23,Enterprise financing schemes,80.55
2049,IE,Ireland,2016,EUR_HAB,HF23,Enterprise financing schemes,82.94
2050,IE,Ireland,2017,EUR_HAB,HF23,Enterprise financing schemes,86.8
2051,IE,Ireland,2018,EUR_HAB,HF23,Enterprise financing schemes,88.33
2052,IE,Ireland,2019,EUR_HAB,HF23,Enterprise financing schemes,85.6
2053,IE,Ireland,2020,EUR_HAB,HF23,Enterprise financing schemes,80.92
2054,IE,Ireland,2021,EUR_HAB,HF23,Enterprise financing schemes,82.59
2055,IE,Ireland,2022,EUR_HAB,HF23,Enterprise financing schemes,84.31
2056,IS,Iceland,2012,EUR_HAB,HF23,Enterprise financing schemes,0.0
2057,IS,Iceland,2013,EUR_HAB,HF23,Enterprise financing schemes,0.0
2058,IS,Iceland,2014,EUR_HAB,HF23,Enterprise financing schemes,0.0
2059,IS,Iceland,2015,EUR_HAB,HF23,Enterprise financing schemes,0.0
2060,IS,Iceland,2016,EUR_HAB,HF23,Enterprise financing schemes,0.0
2061,IS,Iceland,2017,EUR_HAB,HF23,Enterprise financing schemes,0.0
2062,IS,Iceland,2018,EUR_HAB,HF23,Enterprise financing schemes,0.0
2063,IS,Iceland,2019,EUR_HAB,HF23,Enterprise financing schemes,0.0
2064,IS,Iceland,2020,EUR_HAB,HF23,Enterprise financing schemes,0.0
2065,IS,Iceland,2021,EUR_HAB,HF23,Enterprise financing schemes,0.0
2066,IS,Iceland,2022,EUR_HAB,HF23,Enterprise financing schemes,0.0
2067,IS,Iceland,2023,EUR_HAB,HF23,Enterprise financing schemes,0.0
2068,IT,Italy,2012,EUR_HAB,HF23,Enterprise financing schemes,7.84
2069,IT,Italy,2013,EUR_HAB,HF23,Enterprise financing schemes,8.06
2070,IT,Italy,2014,EUR_HAB,HF23,Enterprise financing schemes,9.52
2071,IT,Italy,2015,EUR_HAB,HF23,Enterprise financing schemes,9.98
2072,IT,Italy,2016,EUR_HAB,HF23,Enterprise financing schemes,10.8
2073,IT,Italy,2017,EUR_HAB,HF23,Enterprise financing schemes,11.67
2074,IT,Italy,2018,EUR_HAB,HF23,Enterprise financing schemes,11.95
2075,IT,Italy,2019,EUR_HAB,HF23,Enterprise financing schemes,12.66
2076,IT,Italy,2020,EUR_HAB,HF23,Enterprise financing schemes,10.65
2077,IT,Italy,2021,EUR_HAB,HF23,Enterprise financing schemes,12.11
2078,IT,Italy,2022,EUR_HAB,HF23,Enterprise financing schemes,12.76
2079,IT,Italy,2023,EUR_HAB,HF23,Enterprise financing schemes,13.36
2080,LI,Liechtenstein,2013,EUR_HAB,HF23,Enterprise financing schemes,39.65
2081,LI,Liechtenstein,2014,EUR_HAB,HF23,Enterprise financing schemes,48.94
2082,LI,Liechtenstein,2015,EUR_HAB,HF23,Enterprise financing schemes,61.72
